dataset,target_state,analyte,method,n,mae,mape,rmse,r2,bias,n_analytes,n_targets
eicu,all_states,CRE,Cohen_m2,54068.0,0.2701171393165435,27.733785735038847,0.4110121673730768,0.4480238197399293,-0.0232823627704945,,
eicu,all_states,CRE,Cohen_m3,54068.0,0.2753241402266637,29.04717579945012,0.4072735187102417,0.4580199196512821,-0.0067128483468085,,
eicu,all_states,CRE,Cohen_m4,54068.0,0.2501700387737001,28.06639511017444,0.3676870577643195,0.5582590445400117,0.0017975963586585,,
eicu,normal,DBIL,NORMA_normal,383.0,0.0486558012816053,27.253858305142305,0.0714957356697104,0.0803217628102291,-0.0063850288322638,,
eicu,normal,DBIL,NORMA_marginal,383.0,0.0755838333939598,40.12366794429381,0.145464668982073,-2.8070683779262677,0.0368855618589677,,
eicu,normal,DBIL,NORMA_marginal_freq,383.0,0.0647408740489301,43.35584268978784,0.0854784883269876,-0.3145868915595753,0.0463933842892805,,
eicu,normal,DBIL,NORMA_oracle,383.0,0.0486558012816053,27.253858305142305,0.0714957356697104,0.0803217628102291,-0.0063850288322638,,
eicu,normal,DBIL,Mean,383.0,0.1456809667325043,80.98959073476667,0.2347687449020748,-8.916449110068479,0.1247413371123535,,
eicu,normal,DBIL,Last,383.0,0.0774412572329411,41.46593398805942,0.1636049502459818,-3.8158007647325416,0.0479373412647384,,
eicu,normal,DBIL,ARIMA,383.0,0.1066589826845183,56.21195252078947,0.2183988996474789,-7.581763127056634,0.0697309814662735,,
eicu,normal,DBIL,PopRI,383.0,0.0560052219321148,37.02302146673303,0.0745587542338132,-0.0001679119214275,-0.0009660574412532,,
eicu,normal,DBIL,PerRI,383.0,0.1247587078731419,68.86424540202609,0.2208357011474739,-7.774334766996478,0.1013236610581322,,
eicu,normal,DBIL,Gaussian_mle,383.0,0.0549081493502392,32.45162817874931,0.0683734974843321,0.1588930477999923,-0.0010123510899808,,
eicu,normal,DBIL,Gaussian_trunc,383.0,0.3624665209716835,224.61178673340444,0.4760282077344396,-39.77002779854228,0.0291060756680562,,
eicu,normal,DBIL,Gaussian_eb,383.0,0.0544366933876048,32.39605455175455,0.0671654284867225,0.1883529574311044,-0.0019107087776189,,
eicu,normal,DBIL,Cohen_m2,383.0,0.0888727844314888,55.03406456009608,0.1504453580472946,-3.0722385944167083,0.0512586765461078,,
eicu,normal,DBIL,Cohen_m3,383.0,0.0654449513710198,42.934525635457845,0.0871974001724172,-0.3679893111639734,0.0258792415619207,,
eicu,normal,DBIL,Cohen_m4,383.0,0.0593494619355189,36.61225909354094,0.0683357827989677,0.159820697731841,-0.0063021458113473,,
eicu,all_states,DBIL,NORMA_normal,1015.0,0.2648387625429291,39.90997806407498,0.4544548716808068,0.1484540619884289,-0.2360762115408416,,
eicu,all_states,DBIL,NORMA_marginal,1015.0,0.1423230531924942,32.217095451028285,0.2435256401370079,0.7554791244566482,-0.0132196211748217,,
